Id,CreationDate,PostId,RelatedPostId,LinkTypeId
2977778,117704346,93412,87479,1
2977804,117705557,93412,92109,1
2977893,117708505,93417,11096,1
2977997,117713380,93422,56302,1
2978021,117713661,93412,48786,1
2978022,117713661,93412,82497,1
2978090,117715492,93372,48714,1
2978099,117716118,93412,31366,1
2978332,117723865,93431,33300,1
2978491,117728187,93436,17565,3
2978539,117728965,93441,1444,3
2978864,117738482,93480,81847,1
2978865,117738482,93480,11018,1
2978866,117738482,93480,13456,1
2978867,117738482,93480,24882,1
2978878,117738624,93481,45851,1
2978879,117738624,93481,26271,1
2978905,117739519,93486,12232,1
2979004,117741665,93488,11691,1
2979080,117744334,26088,9664,1
2979120,117746367,93486,45588,3
2979153,117748617,93502,46185,1
2979236,117754161,93488,11691,3
2979251,117754822,93505,86679,1
2979360,117762547,93505,78254,1
2979422,117769533,93472,67204,1
2979423,117769533,93472,56649,1
2979428,117769939,93472,25671,1
2979750,117791060,93461,7110,1
2979751,117791109,93461,11413,1
2979904,117804086,85702,60511,1
2979943,117809191,85702,60511,3
2981128,117833045,93540,60893,1
2981297,117842752,93472,27951,1
2981527,117863117,90568,87845,1
2981621,117873109,93594,92284,3
2981894,117895892,93610,298,1
2982086,117907452,92524,4909,1
2982372,117925275,93464,52089,1
2982815,117946602,67204,16921,1
2982984,117959328,93670,87412,1
2983011,117960019,93096,51718,1
2983176,117968469,93680,10,1
2983837,117989888,93723,85916,1
2983913,117991362,93686,48483,1
2984237,117999661,93680,77796,1
2984238,117999679,93748,55805,1
2984311,118002045,93757,31,1
2984728,118020677,93768,29158,3
2985046,118039914,93768,79855,1
2985316,118052638,93825,89214,1
2985482,118058836,93829,29781,1
2985483,118058836,93829,7112,1
2985484,118058836,93829,19216,1
2985895,118071182,93853,58141,1
2986094,118076169,93843,85861,1
2986114,118077123,93877,89143,1
2986341,118083459,93852,9510,3
2986342,118083541,93852,41247,1
2986343,118083541,93852,5347,1
2986574,118088843,93781,43378,1
2986796,118096624,93905,9358,1
2987486,118134341,93970,78287,1
2988031,118157814,93970,93861,1
2988207,118162453,94003,43727,1
2988208,118162453,94003,58585,1
2988309,118165771,94005,4354,1
2988364,118167364,94010,21282,1
2988372,118167791,94010,70699,1
2988592,118175682,94033,78466,3
2988594,118175766,78466,94033,1
2988932,118189049,94060,94026,1
2988969,118190150,94061,5135,1
2988975,118190463,94061,31,1
2988976,118190463,94061,13314,1
2989025,118192067,94056,72212,1
2989032,118192411,94066,43787,1
2989033,118192411,94066,452,1
2989059,118194357,94002,68834,1
2989073,118194922,94061,26176,1
2989188,118200566,94053,27750,1
2989296,118204935,94083,92912,1
2989366,118208725,94083,93524,1
2989621,118220333,94077,213,1
2989711,118223865,94103,22329,1
2989890,118229675,93816,15423,1
2989958,118233129,94061,5135,3
2990175,118243327,91720,66369,1
2990364,118248970,94103,22329,3
2990450,118251226,93939,14483,1
2990451,118251226,93939,71333,1
2990492,118253929,94060,6067,1
2990729,118261268,94159,89512,1
2990730,118261268,94159,24380,1
2990731,118261268,94159,62092,1
2990897,118268773,63728,51699,1
2990906,118269253,92147,23060,3
2991052,118274972,94186,18480,1
2991054,118275176,94186,79276,1
2991055,118275176,94186,74855,1
2991164,118280679,94198,6067,1
2991190,118281874,94186,74855,3
2991191,118281874,94186,18480,3
2991234,118284147,94201,3869,3
2991283,118288070,94208,39058,1
2991284,118288113,94208,15319,1
2991288,118288283,94208,78788,1
2991289,118288396,94208,19524,1
2991291,118288464,94208,41620,1
2991295,118289012,94189,2151,1
2991835,118326677,94208,39058,3
2992044,118335942,94265,22718,1
2992409,118351334,94272,94212,3
2992472,118354385,94297,48483,1
2992966,118387224,94218,89560,1
2993250,118408220,94337,50206,1
2993352,118417321,94354,17174,1
2993397,118419349,94360,81986,1
2993398,118419349,94360,14210,1
2993498,118426489,94337,12262,1
2993568,118430099,94360,48627,1
2993569,118430099,94360,46019,1
2993570,118430099,94360,118,1
2993715,118437114,73251,2374,1
2993907,118444524,94395,11256,1
2993921,118444597,94395,60683,1
2993922,118444679,94395,12262,1
2993945,118445996,94395,94337,1
2994080,118457315,94377,85903,1
2994095,118459879,94402,91512,1
2994127,118463429,94412,16921,1
2994209,118476021,94411,80824,1
2994220,118476613,94360,48627,3
2997905,118494462,94426,93651,1
2998004,118502221,46019,118,3
2998005,118502341,48627,46019,3
2998019,118502436,94395,12262,3
2998020,118502436,94395,11256,3
2998255,118516004,94441,21282,1
2998256,118516004,94441,85903,1
2998351,118521062,94468,93450,1
2998436,118524208,94473,44086,1
2998484,118526920,94470,92724,1
2998485,118526920,94470,83512,1
2998486,118526920,94470,2374,1
2998731,118543233,94496,25949,1
2998833,118550468,94496,21346,1
2999094,118570376,94523,63081,1
2999127,118572665,94531,26020,1
2999317,118584779,94548,2092,1
3003016,118603187,50636,25324,1
3003017,118603197,94579,4498,1
3003018,118603197,94579,94511,1
3003054,118605056,94581,38087,1
3003055,118605056,94581,89474,1
3003146,118606655,31804,41467,1
3003192,118609889,94465,46991,1
3003467,118630640,94619,87896,1
3003558,118635987,94622,52089,1
3003559,118635987,94622,91872,1
3003700,118646569,94609,36152,1
3004190,118673682,94686,72999,1
3004240,118675997,94685,43159,1
3004241,118675997,94685,19350,1
3004254,118676537,94695,25709,1
3004523,118686695,94700,61903,1
3004634,118693191,94441,33059,1
3004851,118702832,94759,21282,1
3004928,118707597,94759,88630,1
3004957,118709749,94756,56322,1
3005043,118718211,94791,80805,1
3005102,118721744,94747,14437,1
3005153,118727529,93303,20452,1
3005273,118736214,94747,14437,3
3005322,118740591,94804,58107,1
3005442,118746005,94819,94334,1
3005555,118750431,94839,3549,1
3005801,118760330,94856,94303,1
3005804,118760416,94303,94856,1
3005929,118765644,94791,51622,1
3006025,118768496,78322,12623,1
3006042,118769870,94865,45026,1
3006090,118773393,94888,63464,1
3006143,118774662,94886,68940,1
3006144,118774662,94886,44382,1
3006301,118779563,94905,94903,1
3006325,118779604,94903,94905,1
3006379,118781376,94901,3961,1
3006595,118788070,43343,78828,1
3006620,118789982,94937,44866,1
3006706,118798027,94914,64311,1
3006707,118798027,94914,76689,1
3006717,118798906,94914,64538,1
3006774,118804948,94952,62045,1
3007072,118822676,94970,68151,1
3007112,118825601,94974,7134,1
3007113,118825601,94974,55691,1
3007114,118825601,94974,10613,1
3007115,118825601,94974,78839,1
3007167,118829027,94987,11033,1
3007255,118832791,94996,12739,1
3007285,118834689,89162,51523,1
3007286,118834822,95000,25144,1
3007342,118836969,95003,85372,1
3007433,118843643,95015,51062,1
3007534,118846556,95015,51718,1
3007575,118847631,95002,94465,1
3007586,118847843,95023,14226,1
3007792,118855163,95038,94048,1
3007875,118857559,95053,35971,1
3007941,118859856,95055,94845,1
3007943,118860107,95053,2516,1
3007944,118860107,95053,22502,1
3008035,118864446,95072,93336,1
3008063,118866618,94974,23142,1
3008214,118868991,95079,9050,1
3008308,118874390,95078,7134,1
3008309,118874390,95078,88188,1
3008411,118878513,95038,65692,1
3008448,118880685,95038,1576,1
3008454,118881368,1576,94048,1
3008455,118881368,1576,95038,1
3008457,118881743,94048,95038,1
3008814,118913988,95054,69001,1
3008962,118922549,95054,65489,1
3008963,118922549,95054,22988,1
3008964,118922725,612,94048,1
3008969,118923273,95152,20101,1
3008978,118923810,95155,45569,1
3009003,118926049,95105,23276,1
3009107,118931902,94770,27730,1
3009178,118934690,58270,95172,1
3009556,118949633,95023,14226,3
3009558,118949787,95214,74810,1
3009582,118951166,94902,35510,1
3009598,118951443,95016,26450,1
3009715,118959714,95227,46889,1
3010077,118987039,95263,24077,1
3010179,118997407,95038,50537,1
3010449,119023103,95027,85861,1
3010474,119024930,95263,206,1
3010607,119031193,95308,95235,1
3010642,119035206,17451,25815,1
3010643,119035314,21960,25815,1
3010649,119035757,67440,25815,1
3010655,119036891,65405,65735,1
3010658,119037308,76371,65735,1
3010700,119039310,95305,68243,1
3010940,119056877,94852,67547,1
3011024,119065613,95038,51456,1
3011047,119066868,95305,68243,3
3011071,119072310,95340,29325,1
3011142,119079011,94048,50745,1
3011202,119086567,95308,95235,3
3011451,119103938,95380,22293,1
3011619,119114862,95400,15477,1
3011713,119117983,95404,29781,1
3011716,119118206,95404,1149,1
3011717,119118206,95404,3561,1
3011939,119128314,95418,28474,1
3011940,119128314,95418,58709,1
3011941,119128314,95418,14500,1
3011942,119128314,95418,24720,1
3012023,119134441,28616,17121,1
3012111,119138139,95418,28474,3
3012112,119138139,95418,58709,3
3012188,119141498,95440,3855,1
3012190,119141555,95440,3539,1
3012441,119160599,94886,19639,1
3012468,119163198,95226,4756,1
3013064,119195540,95440,3855,3
3013692,119219252,95567,35940,1
3013743,119220704,95570,34636,3
3013747,119220865,94350,4810,3
3013817,119222803,17773,16493,1
3013895,119227733,95448,3947,1
3013907,119229337,91762,51718,1
3014059,119240995,95598,26197,1
3014219,119253599,95606,91074,1
3014277,119256578,95608,92724,1
3014278,119256578,95608,83512,1
3014531,119273456,94675,17336,1
3014532,119273456,94675,78828,1
3014637,119277451,95606,91074,3
3014785,119281810,95642,95493,1
3015102,119289862,95658,18603,1
3015399,119300271,95685,21658,1
3015625,119307017,94949,95404,1
3015691,119309193,45502,85902,1
3015692,119309193,45502,95713,1
3015693,119309193,45502,86695,1
3015772,119311445,95642,10613,1
3016215,119331941,95747,56923,1
3016313,119338792,95767,95468,1
3016524,119352148,95782,24961,1
3016525,119352148,95782,72291,1
3016545,119353490,95782,88550,1
3016881,119368061,89623,41685,3
3016922,119369797,95803,27882,1
3017005,119372532,95828,61217,1
3017105,119374823,95833,91872,1
3017123,119375842,95839,6478,1
3017151,119377292,95831,9358,1
3017234,119381980,95844,90881,1
3017302,119383927,95846,31,1
3017332,119385082,95848,27097,1
3017411,119388805,95851,95854,1
3017431,119389791,95638,2374,1
3017432,119389791,95638,83512,1
3017433,119389791,95638,34030,1
3017434,119389791,95638,92724,1
3017435,119389791,95638,94470,1
3017468,119391531,95847,54451,1
3017496,119393164,58791,95642,1
3017565,119396629,95864,95263,1
3017698,119401971,95873,88171,1
3017845,119409950,95891,28474,1
3017846,119409950,95891,58709,1
3017847,119409950,95891,14500,1
3017848,119409950,95891,24720,1
3017852,119410388,95888,94949,1
3017853,119410709,95891,21896,1
3017940,119415612,95892,34636,1
3018451,119450453,94949,80536,1
3018857,119465306,95970,28934,3
3019003,119469853,95891,21896,3
3019030,119470766,95797,43392,1
3019109,119474355,95994,10062,1
3019186,119476736,95993,50,1
3019302,119480594,95996,62677,1
3019309,119480692,95999,92748,1
3019430,119485654,95965,18112,1
3019431,119485654,95965,92724,1
3019541,119496089,96026,2306,1
3019542,119496089,96026,52274,1
3019558,119496625,96027,66825,1
3019699,119504259,95432,78287,1
3019801,119509580,96046,74542,1
3019802,119509800,96046,86973,1
3019883,119515670,96046,74542,3
3020250,119537456,88171,95873,1
3020301,119539149,95996,53,1
3020347,119541860,96042,58941,1
3020354,119542012,96042,2492,1
3020370,119542524,53,95996,1
3020371,119542627,95667,95462,1
3020430,119545152,50,94872,1
3020548,119549461,96105,52089,1
3020549,119549461,96105,91872,1
3020550,119549461,96105,94622,1
3020649,119552546,96005,76590,1
3020713,119555083,96133,8505,1
3020809,119558932,96136,95956,1
3020867,119560470,95719,93529,1
3020892,119562752,96151,28247,1
3020922,119563672,95735,73238,1
3021109,119575504,96164,90417,1
3021318,119593483,96174,29781,1
3021319,119593483,96174,45050,1
3021320,119593483,96174,6,1
3021385,119603353,96178,91269,1
3021547,119614532,96005,76590,3
3021745,119626100,96213,88457,1
3021812,119629581,96214,89926,1
3021902,119635499,96228,21807,1
3021976,119638065,96214,89926,3
3022033,119641094,96225,9547,1
3022198,119648835,96236,86351,1
3022249,119652337,96255,6907,1
3022566,119673930,96278,21282,1
3022592,119674770,86351,18208,1
3022593,119674770,86351,20523,1
3022594,119674770,86351,34636,1
3022608,119675402,96236,3559,1
3022611,119675628,96278,3386,1
3023073,119705456,96278,3386,3
3023162,119710460,96321,14928,1
3023606,119726198,96359,138,1
3023623,119727615,96359,138,3
3023724,119732883,96372,66533,1
3024562,119783324,96346,96347,1
3024681,119787886,96441,42956,1
3025057,119802551,96471,16381,1
3025063,119802610,2547,96371,1
3025123,119804048,96455,90754,1
3025166,119805408,96482,79043,1
3025244,119808493,96491,90754,1
3025378,119815571,96483,12900,1
3025442,119818401,96355,24385,1
3025480,119820031,96504,2492,1
3025481,119820047,96504,2492,3
3025495,119820506,96500,91561,1
3025496,119820506,96500,85878,1
3025497,119820506,96500,80856,1
3025597,119822207,96371,14210,1
3025670,119824256,96336,20726,1
3025671,119824553,96523,8407,1
3025798,119828635,96525,11109,1
3026022,119847332,96543,1149,1
3026155,119855303,96553,89382,1
3026272,119862508,96567,9959,1
3026425,119872080,96543,1149,3
3026505,119876371,93691,96579,1
3026510,119876600,96563,5235,1
3026584,119880306,40603,70679,1
3026588,119880437,87816,70679,1
3026943,119891344,96615,90482,1
3027122,119895497,96613,22718,1
3027239,119898310,96481,94923,1
3027291,119900698,96639,69407,3
3027410,119903961,96655,95888,1
3027580,119909581,96664,41450,1
3027581,119909581,96664,38530,1
3027632,119913717,96651,17336,1
3027633,119913717,96651,7701,1
3027919,119932050,95868,94974,1
3027959,119936893,96699,10141,1
3027960,119936893,96699,44359,1
3028155,119950899,96710,63369,1
3028156,119950899,96710,45264,1
3028233,119953812,96715,30481,1
3028234,119953812,96715,19126,1
3028235,119953812,96715,10,1
3028357,119959594,96720,29653,1
3028466,119965067,96727,96042,1
3028547,119967397,96739,88980,1
3028643,119969954,96749,95642,1
3028728,119974299,96751,50538,3
3028763,119975236,96759,95996,1
3028809,119976034,96764,96739,1
3028821,119976051,96739,96764,1
3028822,119976234,21023,96739,1
3028823,119976264,96739,21023,1
3028868,119977217,96765,86719,1
3028904,119977637,96722,70699,3
3029205,119984873,96799,64497,1
3029407,119989842,96816,60825,1
3029408,119989842,96816,29158,1
3029464,119991633,96821,89780,1
3029475,119991642,96766,94271,3
3029486,119992155,96707,10768,1
3029578,119996418,72533,86040,1
3029635,119997609,96824,13314,1
3029636,119997671,96829,86040,1
3029647,119997676,72533,86040,3
3029826,120003128,96720,96209,1
3029850,120004101,96835,85861,1
3029916,120007369,96790,83322,1
3030112,120019491,96829,11210,1
3030129,120020827,96867,96027,1
3030938,120057773,96921,2492,1
3030939,120057773,96921,85903,1
3031244,120069231,96835,85861,3
3031657,120087474,96979,65640,1
3031685,120087984,96985,41655,1
3032232,120121042,97012,27228,1
3032233,120121042,97012,78285,1
3032528,120133425,97023,63049,1
3032536,120134269,96999,67903,1
3032719,120142968,97051,31565,1
3032744,120144360,97051,22501,1
3032797,120146178,97015,24720,3
3032814,120146569,95916,97058,1
3032961,120150105,97055,83047,1
3032998,120150409,60239,83047,1
3033369,120166060,97092,12251,3
3033535,120174730,97098,96154,1
3033560,120176377,97116,92481,1
3033624,120178162,96993,97119,1
3033625,120178167,97098,305,1
3033631,120178508,97098,91872,1
3033687,120182922,97116,11109,1
3033688,120182922,97116,88734,1
3033816,120193954,97127,91143,1
3033873,120204574,97075,97019,3
3034174,120221828,97165,13788,1
3034197,120222997,97167,77609,1
3034407,120236243,97180,20452,1
3034408,120236243,97180,24827,1
3034741,120254754,97132,22804,1
3034742,120254754,97132,27662,1
3034859,120260002,97206,50898,1
3034860,120260002,97206,67424,1
3035168,120285637,97228,96739,1
3035253,120291249,97233,41394,1
3035459,120301227,97237,37424,1
3035492,120302746,97237,38856,1
3035493,120302746,97237,24257,1
3035508,120303176,97182,4700,1
3035509,120303176,97182,26230,1
3035510,120303176,97182,30397,1
3035511,120303176,97182,65386,1
3035566,120307045,97237,38856,3
3035597,120307974,97236,8777,1
3035821,120319546,97257,20836,1
3036219,120331770,97280,45043,1
3036954,120373055,97102,15329,1
3036955,120373106,97102,61131,1
3036956,120373152,97102,82837,1
3037028,120377454,97325,96432,1
3037599,120401042,97371,97165,1
3037672,120402442,97186,63978,1
3037712,120403797,97332,72479,1
3037719,120404007,97315,373,3
3037816,120406641,97224,41467,1
3038111,120415193,96738,26088,1
3038236,120420098,97408,31366,1
3038262,120420684,97411,31096,1
3038288,120421386,97411,33142,1
3038291,120421448,97406,7308,1
3038348,120423107,97365,9751,1
3038528,120430768,97365,9751,3
3038557,120431870,97426,46185,1
3038619,120434607,93818,44733,1
3038620,120434607,93818,46523,1
3039090,120464290,97456,40602,1
3039106,120464570,97325,81914,1
3039118,120464983,97456,79967,1
3039399,120478775,74882,64788,1
3039467,120481025,97471,64877,1
3039575,120485065,97485,82242,1
3039639,120486517,97484,97268,1
3039640,120486517,97484,96216,1
3039734,120490054,97490,12900,1
3039735,120490123,97486,20836,1
3039912,120494374,97515,29682,1
3039913,120494374,97515,41626,1
3040077,120498907,97530,70801,1
3040244,120506959,97545,16381,1
3040332,120509094,97556,52897,1
3040432,120513413,97564,43159,1
3040457,120513664,97564,16608,1
3040470,120514038,59782,92065,1
3040509,120515413,97565,3466,1
3040674,120521707,97581,97464,1
3040813,120528317,97596,12209,1
3040931,120534174,97600,3943,1
3040932,120534174,97600,18112,1
3040960,120534586,97604,118,1
3041004,120538874,97605,48378,1
3041101,120543372,97613,57715,1
3041102,120543372,97613,5782,1
3041103,120543640,97613,68017,1
3041318,120553172,97638,61266,1
3041899,120574939,97659,14078,1
3041900,120574939,97659,15526,1
3042132,120580676,97662,72370,1
3042279,120584545,97686,13086,1
3042416,120588722,97659,14078,3
3042417,120588722,97659,15526,3
3042558,120592473,97703,13086,1
3042636,120595345,97656,25815,1
3042689,120596478,96809,79043,1
3042851,120599883,97737,87403,1
3042859,120600334,97709,87615,1
3043023,120604259,97680,18844,1
3043100,120606592,97734,2374,1
3043259,120612838,87403,97737,1
3043386,120617189,97777,82307,1
3043564,120626741,97796,2492,1
3043797,120639705,97755,36152,1
3044197,120654522,97822,78644,1
3044812,120675659,97760,94974,1
3044813,120675949,97768,47506,1
3044816,120676037,97863,97870,1
3044836,120677381,47506,97768,1
3044856,120677913,97845,67607,1
3045038,120683280,97899,6067,1
3045039,120683280,97899,96999,1
3045290,120690348,97843,2492,1
3045362,120694160,97912,5747,1
3045456,120700042,97929,97165,1
3045584,120711185,97912,72790,1
3045769,120723916,97912,72790,3
3046985,120750716,72790,97912,1
3047012,120751394,96377,85940,1
3047059,120752352,98961,97946,1
3047109,120753359,98961,213,1
3047135,120754365,97947,33078,1
3047336,120758684,97945,18438,1
3047360,120759230,98979,78828,1
3047386,120759902,97858,30876,1
3047728,120775137,98966,97946,1
3047836,120778995,99014,98971,1
3048006,120792072,73379,15567,1
3048131,120802937,97858,22718,1
3048262,120812640,98986,32614,1
3048266,120814203,99009,90877,1
3048321,120817180,99048,22569,1
3048375,120819628,99051,98986,1
3048525,120828039,99053,13197,1
3048597,120831413,41861,96151,1
3048651,120833835,99069,97813,1
3048739,120837078,99065,99052,1
3049042,120848832,99085,18433,1
3049081,120849812,99080,31,1
3049359,120864099,99080,76875,1
3049394,120867007,99106,97597,1
3049554,120878670,99094,18058,1
3049584,120880112,99121,44475,1
3049854,120900281,99129,48109,3
3049855,120900364,99121,44475,3
3050049,120912878,97899,31232,1
3050183,120921385,98966,99074,1
3050193,120921784,99140,99083,1
3050196,120921877,99140,80287,1
3050324,120928101,99126,17868,1
3050491,120938073,99126,50,1
3050492,120938073,99126,95993,1
3050661,120945144,99174,9131,1
3050662,120945144,99174,33433,1
3050682,120945746,99172,92740,1
3050883,120956376,99192,41704,1
3051043,120968569,99171,29627,1
3051114,120971787,99180,726,1
3051183,120979194,99192,41704,3
3051509,120993771,99048,85700,1
3052009,121011212,99263,423,1
3052021,121011716,99267,7948,1
3052033,121011996,99267,12900,1
3052034,121011996,99267,26176,1
3052108,121013735,99267,7948,3
3052120,121014120,99174,26702,1
3052192,121016672,99174,17773,1
3052505,121029259,99299,5819,1
3052507,121029378,99299,4220,1
3052508,121029431,99299,4220,3
3052509,121029431,99299,5819,3
3052524,121030425,99145,99099,1
3052525,121030431,99145,99099,3
3052588,121032225,99309,52063,1
3052597,121033053,99284,71260,1
3052648,121035202,99309,52063,3
3052778,121041756,99317,20836,1
3052864,121047378,99325,32389,1
3052869,121047884,97896,67204,1
3052921,121051220,99158,51718,1
3052930,121051854,99331,82751,1
3053028,121057813,62466,67571,1
3053150,121067636,99344,97938,1
3053359,121077606,97896,80196,1
3053977,121097586,99386,78828,1
3054283,121103938,99398,99267,1
3054431,121107700,13326,362,1
3054555,121110356,99425,94539,1
3054599,121111257,99423,11109,1
3054702,121114239,99424,97024,1
3054814,121117789,99406,70619,1
3054821,121117953,99376,97774,1
3054849,121118701,99206,13314,1
3054991,121121146,1963,99376,1
3054996,121121274,99238,92254,1
3055228,121131121,99425,95584,1
3055352,121136554,99425,30728,1
3055500,121143580,99484,71511,1
3055772,121160590,99500,7155,1
3055913,121165760,99416,93540,3
3056102,121173583,98961,86508,1
3056104,121174091,99495,70661,1
3056868,121190030,69882,68106,1
3056947,121191861,99572,91872,1
3057018,121193359,99574,90215,1
3057029,121193625,99527,52016,1
3057289,121200061,99586,19048,1
3057403,121202734,99579,13314,1
3057594,121207455,97343,7440,1
3057755,121212577,99621,2492,1
3058061,121228178,99634,78828,1
3058062,121228178,99634,21896,1
3058063,121228178,99634,34151,1
3058122,121229940,99643,14437,1
3058123,121229940,99643,2492,1
3058129,121230084,99643,51718,1
3058236,121235079,99652,97456,1
3058492,121247552,99634,44279,1
3058785,121257432,99667,21592,1
3059227,121269311,99686,23778,1
3059413,121273507,99709,87198,1
3059503,121275861,99699,35982,3
3059801,121285761,99558,94949,1
3059854,121287289,99619,70855,1
3059966,121290990,99744,87237,1
3060194,121297943,99761,99717,1
3060249,121301292,99765,14088,1
3060460,121319221,99779,19048,1
3060525,121321167,97796,99777,1
3060536,121321725,99778,7948,1
3060565,121323136,99778,12262,1
3060727,121334209,99736,83908,1
3060930,121340466,99784,31807,1
3061282,121353891,99820,29781,1
3061452,121358428,99819,24022,1
3061471,121359121,99819,91872,1
3061600,121361801,99838,2641,1
3061814,121370661,99846,34177,1
3061921,121374909,99862,9131,1
3061986,121379788,61996,95785,1
3061987,121379865,99870,99738,1
3062079,121382374,97246,59124,1
3062126,121385477,99874,24472,1
3062163,121390097,99867,81389,1
3062440,121411533,99893,6,1
3062514,121417036,99870,93202,1
3062628,121423132,99835,128,1
3062836,121435673,99820,72626,1
3062955,121444069,99907,99582,1
3062960,121444654,99924,12262,1
3062968,121445128,99925,38856,1
3062970,121445303,99925,3086,1
3063273,121457233,99935,86487,1
3063283,121458251,99935,4220,1
3063337,121460678,99936,18215,1
3064352,121527359,99988,96371,1
3064406,121528361,99924,100000,1
3064416,121528920,100000,24257,1
3064752,121544223,100017,14483,1
3064962,121555715,100017,99935,1
3065166,121570107,100044,96739,1
3065288,121575708,100044,88980,1
3065519,121590627,100055,95667,1
3066319,121618242,100041,11707,1
3066320,121618242,100041,3931,1
3066356,121619808,100093,7308,1
3066566,121626470,100105,31,1
3066665,121631557,100105,31,3
3067610,121688081,100154,20956,1
3067636,121688287,100153,33053,1
3067669,121690615,100153,95038,1
3067912,121698685,100140,100123,1
3067962,121699437,100151,20447,1
3067963,121699484,100167,25764,1
3067978,121699851,100175,70899,1
3068004,121700668,100168,97919,1
3068095,121703088,100168,90754,1
3068160,121704560,100188,81789,1
3068332,121709855,100175,50537,1
3068333,121709855,100175,28474,1
3068556,121716876,100236,74468,1
3068655,121718949,100242,29719,1
3068824,121724140,93773,4220,3
3068895,121726151,100193,100153,1
3068899,121726394,100255,24753,1
3069168,121739683,100175,48822,1
3069169,121739683,100175,86269,1
3069223,121743751,100267,11609,1
3069225,121743912,100258,38620,1
3069266,121746309,100257,96563,1
3069361,121752270,100267,85903,1
3069362,121752762,100267,79289,1
3069551,121762407,100211,73869,1
3069774,121773148,100303,74542,1
3069775,121773205,100313,9131,1
3070084,121784562,100334,11691,1
3070085,121784562,100334,93488,1
3070207,121787663,100281,32596,1
3070458,121796186,100354,11182,1
3070487,121797558,100365,10017,1
3070539,121800245,100348,29006,1
3070540,121800245,100348,73514,1
3070776,121807706,100358,11109,1
3070785,121807975,92141,52212,1
3071027,121817857,100358,5354,1
3071040,121818743,100408,30369,1
3071077,121819460,97832,52089,1
3071086,121819615,97832,91872,1
3071152,121821733,100414,18112,1
3071153,121821977,100414,3943,1
3071246,121825816,100357,60500,1
3071329,121829556,100357,93633,1
3071330,121829556,100357,40779,1
3071331,121829556,100357,71096,1
3071332,121829556,100357,85448,1
3071432,121834830,100417,50,1
3071894,121860822,100459,27332,1
3072208,121872991,100424,4111,1
3072253,121875276,100439,78788,1
3072567,121885330,100506,99983,1
3072760,121891396,100484,100282,1
3073339,121913401,100434,32389,1
3074060,121951675,100594,78387,1
3074612,121971391,100334,20514,1
3075036,121990849,100653,100597,1
3075095,121992860,100652,2492,1
3075294,122010578,100668,73576,1
3075538,122035398,100682,100653,1
3075757,122047449,100449,79905,1
3075758,122047449,100449,5918,1
3077233,122061784,95883,33520,1
3077241,122061968,100688,82546,1
3079826,122119726,100746,48378,1
3079896,122121883,100748,3466,1
3080257,122128799,100752,60511,1
3081828,122149898,100781,99282,1
3082103,122153432,100772,11182,1
3082306,122156441,87613,94974,1
3082947,122164517,87613,12398,3
3083076,122165415,100797,91872,1
3084147,122182014,96037,5278,1
3084302,122184649,100785,3466,1
3084682,122193630,100792,4700,1
3085003,122199918,97023,100706,1
3085497,122207647,100792,100838,1
3085788,122212441,100808,21843,1
3086020,122216004,100838,73084,1
3086337,122220937,100865,67903,1
3086668,122225399,100882,64293,1
3087106,122231762,100728,34642,1
3087639,122240279,100919,79312,1
3087758,122242008,100919,66817,1
3087790,122242565,100924,27916,1
3087926,122244524,100920,33413,1
3088065,122246660,89659,100168,1
3088226,122249006,100926,33413,1
3088227,122249006,100926,86923,1
3088363,122251822,100933,78828,1
3088364,122251941,100933,49002,1
3088368,122252203,100935,29781,1
3088876,122261593,100636,31036,1
3089125,122265688,100933,33059,1
3090394,122290918,100976,14226,1
3091365,122304293,100998,20917,1
3091366,122304293,100998,50318,1
3091376,122304575,100998,70899,1
3091380,122304710,100998,70899,3
3092530,122322706,101038,11109,1
3092531,122322706,101038,100358,1
3092533,122322894,101037,85940,1
3092535,122322899,101042,101014,1
3092956,122329456,101049,100472,1
3094110,122352623,100673,92065,1
3094640,122364882,101072,62677,1
3094993,122372089,101074,88644,1
3095327,122376534,100974,67903,1
3095528,122380820,101074,88644,3
3095595,122381654,100926,86769,1
3095777,122384915,101102,34753,1
3096017,122387655,99907,16953,1
3096093,122388805,101102,34753,3
3096428,122393512,101116,4354,1
3096446,122393771,101125,50745,1
3096557,122394700,101125,94048,1
3096725,122396657,101135,1576,1
3096726,122396657,101135,4734,1
3096804,122397642,101136,77107,1
3096935,122398965,101150,101028,1
3097202,122402802,101125,1576,1
3097472,122406918,101159,2374,1
3097527,122407368,101125,1576,3
3097542,122408050,101159,40976,1
3097836,122411126,101136,97745,1
3098077,122413679,101181,81752,1
3098078,122413679,101181,83704,1
3098556,122420612,101073,101181,1
3098638,122421542,101204,34911,1
3099269,122435296,101084,61080,1
3099654,122442315,101084,61080,3
3100706,122461617,101243,63026,1
3100803,122462787,101242,101258,1
3101511,122473465,101253,91088,1
3101530,122473825,101116,4354,3
3101713,122476153,101274,35711,1
3101999,122480870,101208,4220,1
3102026,122481387,101300,41438,1
3102577,122488016,101274,71065,1
3103142,122497193,15287,22212,1
3103143,122497193,15287,55798,1
3103144,122497193,15287,74238,1
3103212,122497478,101310,15287,1
3103242,122497930,101315,32531,1
3103408,122501257,101318,33433,1
3104417,122511776,101181,77634,1
3104423,122511973,77634,101181,1
3105030,122518344,101358,26024,1
3105031,122518344,101358,74817,1
3105032,122518344,101358,58242,1
