Id,PostTypeId,CreationDate,Score,ViewCount,OwnerUserId,AnswerCount,CommentCount,FavoriteCount,LastEditorUserId
99607,1,121204664,1,22.0,28835.0,0.0,3,,
99608,1,121206088,1,24.0,45952.0,0.0,0,,45952.0
99609,2,121206101,0,,39953.0,,1,,
99610,1,121206474,0,23.0,14104.0,0.0,0,,
99612,1,121207714,1,16.0,45956.0,0.0,1,,32036.0
99613,2,121208345,0,,7071.0,,0,,
99614,1,121208397,0,41.0,45958.0,1.0,0,,32036.0
99615,2,121208519,2,,27855.0,,1,,
99616,1,121208591,0,24.0,34827.0,0.0,1,,34827.0
99617,2,121208812,2,,40440.0,,1,,
99618,2,121209749,0,,45823.0,,0,,
99619,1,121211274,0,43.0,45961.0,1.0,6,,45961.0
99620,1,121211452,1,47.0,45959.0,1.0,3,,32036.0
99621,1,121211896,2,257.0,32187.0,2.0,4,,183.0
99622,2,121212282,7,,686.0,,0,,
99623,2,121212486,2,,36041.0,,2,,36041.0
99624,2,121212577,4,,32036.0,,0,,
99625,2,121213273,3,,5927.0,,0,,5927.0
99626,1,121213845,1,39.0,45964.0,0.0,4,,45964.0
99627,2,121214821,3,,5927.0,,1,,
99628,2,121215370,2,,805.0,,3,,
99630,2,121217621,1,,805.0,,0,,805.0
99632,2,121218705,3,,28746.0,,0,,
99633,1,121221846,3,160.0,45965.0,1.0,0,,32036.0
99634,1,121224217,2,84.0,45967.0,1.0,3,,
99635,1,121225963,1,85.0,45968.0,1.0,0,,32036.0
99636,1,121226135,0,47.0,45939.0,1.0,1,,
99638,1,121227575,1,54.0,45971.0,0.0,3,,
99639,2,121228025,1,,14188.0,,2,,
99640,1,121228169,4,139.0,25167.0,1.0,0,1.0,
99642,1,121228840,1,29.0,45970.0,0.0,0,,45970.0
99643,1,121229059,1,151.0,45973.0,2.0,1,,
99645,2,121229940,3,,32036.0,,3,,
99646,2,121229950,8,,7290.0,,0,,
99647,1,121230664,1,30.0,45974.0,0.0,2,,
99649,2,121231057,4,,4505.0,,0,,
99650,2,121231860,2,,36041.0,,2,,
99651,1,121234730,2,61.0,30951.0,1.0,0,1.0,
99652,1,121235079,3,61.0,3172.0,1.0,4,,3172.0
99653,2,121238179,1,,5927.0,,0,,5927.0
99654,2,121240128,1,,5927.0,,4,,5927.0
99655,1,121241664,0,34.0,45595.0,0.0,0,,26338.0
99656,2,121242235,1,,5927.0,,1,,
99658,1,121244351,0,53.0,18482.0,1.0,2,,
99659,1,121248113,3,190.0,42545.0,1.0,6,,42545.0
99660,1,121248169,1,263.0,44163.0,1.0,0,,44163.0
99661,1,121248995,1,24.0,27058.0,0.0,0,,
99662,2,121250997,2,,44965.0,,6,,44965.0
99663,1,121251650,1,38.0,21497.0,0.0,3,,
99664,1,121252415,0,44.0,20551.0,0.0,0,,
99665,1,121253266,0,42.0,45982.0,4.0,0,,
99666,2,121253308,1,,20551.0,,3,,
99667,1,121253350,1,126.0,23632.0,1.0,2,,23632.0
99668,2,121253678,0,,26130.0,,0,,
99669,1,121255396,0,45.0,45984.0,1.0,1,,
99670,2,121255581,1,,686.0,,1,,
99671,2,121256473,1,,44965.0,,0,,17230.0
99672,2,121256770,1,,7880.0,,3,,
99673,1,121257220,0,23.0,45553.0,0.0,0,,
99674,2,121257263,0,,28740.0,,1,,
99675,1,121257445,0,29.0,31221.0,0.0,14,,22047.0
99676,2,121258074,5,,805.0,,2,,805.0
99677,2,121258132,1,,44965.0,,1,,
99679,1,121258836,0,34.0,35716.0,0.0,0,,
99681,1,121259291,0,26.0,,0.0,2,,
99682,2,121261255,0,,45784.0,,0,,26338.0
99683,1,121261610,2,135.0,35574.0,2.0,2,,35574.0
99684,1,121262401,0,13.0,45991.0,0.0,0,,
99685,2,121262510,0,,42545.0,,2,,
99686,1,121262684,1,81.0,43560.0,1.0,0,1.0,
99687,2,121262924,0,,45994.0,,1,,
99689,2,121263400,2,,4253.0,,6,,
99690,1,121264021,0,1962.0,45998.0,3.0,15,0.0,27433.0
99691,2,121264355,10,,16663.0,,1,,7290.0
99692,2,121264687,3,,44965.0,,2,,
99693,1,121264831,0,16.0,45997.0,0.0,0,,45997.0
99694,1,121264878,0,58.0,3908.0,1.0,0,,26338.0
99695,1,121266004,0,14.0,45999.0,0.0,0,,26338.0
99696,2,121266883,1,,46000.0,,0,,26338.0
99697,2,121267689,2,,44469.0,,1,,
99699,1,121268212,1,61.0,46002.0,1.0,0,,22047.0
99700,2,121269027,5,,25.0,,0,,
99701,2,121269311,1,,17672.0,,0,,
99703,1,121270641,1,27.0,44939.0,0.0,2,,44939.0
99704,2,121271032,0,,36041.0,,0,,
99706,1,121272108,1,33.0,45827.0,0.0,1,0.0,
99708,1,121272647,0,92.0,46004.0,1.0,1,,930.0
99709,1,121272708,1,63.0,27900.0,1.0,2,,26338.0
99710,1,121272739,0,27.0,36303.0,0.0,3,,26338.0
99712,1,121273481,0,22.0,46005.0,0.0,2,,32036.0
99713,2,121274018,5,,17672.0,,5,,17672.0
99714,1,121274309,0,16.0,46008.0,1.0,2,,26338.0
99715,2,121275185,0,,44063.0,,0,,44063.0
99716,2,121275314,2,,25392.0,,1,,
99717,1,121275569,6,572.0,46009.0,2.0,2,3.0,
99718,2,121275984,5,,196.0,,19,,196.0
99719,2,121276421,2,,45889.0,,0,,
99720,1,121277653,0,18.0,46010.0,0.0,3,,
99721,1,121277734,1,159.0,36499.0,2.0,9,1.0,36499.0
99722,1,121277766,1,43.0,46011.0,0.0,5,,
99723,2,121278704,8,,44965.0,,2,,44965.0
99724,2,121279436,0,,9640.0,,0,,9640.0
99725,1,121279669,4,117.0,46013.0,2.0,1,,805.0
99726,1,121280202,0,166.0,37313.0,1.0,0,,
99728,2,121281638,3,,46015.0,,1,,
99729,1,121282000,0,31.0,10747.0,2.0,2,,
99730,2,121282724,1,,16709.0,,0,,
99731,2,121283140,0,,44269.0,,0,,
99732,2,121284007,0,,43889.0,,6,,
99733,2,121284121,0,,45823.0,,6,,
99734,1,121284574,1,35.0,46018.0,0.0,0,,
99735,2,121285761,0,,44760.0,,2,,
99736,1,121286233,4,141.0,46019.0,2.0,3,,
99737,2,121287473,5,,43889.0,,0,,
99738,1,121287913,4,394.0,13538.0,2.0,6,4.0,13538.0
99739,2,121288041,0,,46021.0,,0,,
99740,1,121288114,2,173.0,46020.0,1.0,0,1.0,24808.0
99741,1,121288464,1,115.0,41003.0,1.0,3,,
99742,1,121289048,3,109.0,46022.0,1.0,0,1.0,22047.0
99743,2,121290761,1,,17672.0,,0,,17672.0
99744,1,121290990,0,31.0,40582.0,2.0,0,,
99745,2,121291650,0,,16663.0,,2,,
99746,2,121291698,3,,919.0,,2,,
99747,2,121291712,3,,28288.0,,1,,28288.0
99749,2,121292679,5,,4862.0,,0,,
99750,2,121292954,2,,44434.0,,0,,
99752,1,121293334,1,43.0,40114.0,0.0,2,,16974.0
99753,1,121293371,6,121.0,29452.0,1.0,3,0.0,29452.0
99754,1,121293509,3,91.0,6649.0,1.0,5,2.0,6649.0
99755,1,121295041,0,27.0,41003.0,0.0,0,,
99756,2,121295108,0,,38290.0,,0,,
99757,1,121295692,0,29.0,44654.0,1.0,0,,44654.0
99759,1,121296075,2,61.0,46031.0,1.0,4,,46031.0
99760,2,121296435,0,,2126.0,,0,,2126.0
99761,1,121297576,0,69.0,46033.0,1.0,0,,
99762,1,121297594,0,30.0,17359.0,0.0,0,,17359.0
99763,2,121297745,4,,32036.0,,0,,32036.0
99764,1,121298084,0,22.0,46034.0,0.0,0,,
99765,1,121301292,1,67.0,45884.0,0.0,0,,
99766,2,121302129,14,,603.0,,3,,603.0
99767,2,121304396,-1,,45382.0,,3,,
99768,2,121304878,0,,45884.0,,2,,45884.0
99769,2,121305303,0,,45382.0,,0,,
99770,2,121306075,0,,45382.0,,1,,45382.0
99771,2,121306601,1,,45382.0,,15,,45382.0
99772,2,121309990,5,,805.0,,0,,
99773,2,121312544,0,,36041.0,,0,,
99774,2,121314274,0,,28462.0,,0,,28462.0
99775,1,121314602,2,30.0,46042.0,0.0,2,1.0,32036.0
99776,2,121315782,0,,43889.0,,0,,
99777,1,121315784,0,315.0,23890.0,1.0,0,,
99778,1,121319044,2,73.0,46046.0,1.0,0,,7290.0
99779,1,121319221,0,23.0,17760.0,0.0,0,,
99780,2,121319563,5,,7290.0,,10,,7290.0
99781,1,121319619,0,17.0,46047.0,0.0,0,,
99782,1,121320718,1,36.0,16596.0,0.0,2,1.0,
99784,1,121324047,3,96.0,46046.0,2.0,1,,
99785,2,121324927,1,,2310.0,,1,,
99787,2,121329656,0,,17672.0,,1,,
99789,1,121331954,0,70.0,30478.0,0.0,1,,
99790,1,121333982,2,62.0,12710.0,1.0,0,,28740.0
99791,2,121334209,2,,7649.0,,1,,
99793,2,121334978,3,,11984.0,,0,,11984.0
99794,1,121335078,-1,46.0,26179.0,1.0,0,,805.0
99795,2,121335532,2,,17672.0,,2,,
99796,1,121335928,4,230.0,37226.0,3.0,7,3.0,805.0
99797,1,121338239,0,17.0,46053.0,0.0,0,1.0,
99798,1,121338281,1,16.0,24728.0,0.0,1,,
99799,1,121339232,1,29.0,27813.0,0.0,2,,
99800,1,121339313,1,61.0,16843.0,1.0,0,,16843.0
99801,2,121340340,6,,805.0,,1,,805.0
99802,1,121340392,0,52.0,37313.0,0.0,3,,
99803,1,121340937,2,73.0,46011.0,2.0,5,,
99804,2,121342183,0,,46055.0,,4,,
99805,2,121342783,0,,45982.0,,0,,
99806,1,121344162,1,37.0,46056.0,0.0,0,,
99807,1,121345813,1,48.0,46057.0,1.0,4,,46057.0
99808,1,120686322,0,35.0,28050.0,0.0,4,,
99809,1,121347262,1,23.0,26130.0,1.0,0,,
99810,2,121347293,1,,12865.0,,0,,
99811,2,121347489,0,,3382.0,,5,,
99812,2,121348465,2,,44469.0,,0,,
99813,1,121348508,1,57.0,46059.0,2.0,0,,46059.0
99814,2,121349452,0,,3382.0,,8,,
99815,2,121350606,0,,44760.0,,5,,
99816,1,121351030,1,19.0,31611.0,0.0,0,,31611.0
99817,1,121351270,2,39.0,22478.0,0.0,0,,22478.0
99818,1,121351738,0,61.0,3903.0,1.0,0,,
99819,1,121352860,1,137.0,46061.0,2.0,1,,7290.0
99820,1,121353891,8,215.0,45325.0,3.0,1,,22311.0
99822,2,121354666,5,,6633.0,,4,,6633.0
99823,2,121356522,1,,45784.0,,6,,
99825,1,121357302,0,49.0,44795.0,1.0,0,,44795.0
99826,1,121357337,0,35.0,28183.0,0.0,0,,
99827,2,121358152,1,,28288.0,,1,,
99828,1,121358242,2,87.0,37313.0,2.0,0,2.0,37313.0
99829,1,121358289,2,72.0,9495.0,1.0,0,2.0,
99830,2,121358290,2,,7290.0,,2,,7290.0
99833,2,121359306,1,,45823.0,,5,,45823.0
99834,1,121359389,0,14.0,46068.0,0.0,3,,
99835,1,121359456,3,157.0,46069.0,1.0,2,,7290.0
99836,1,121360150,0,36.0,42338.0,0.0,0,,
99838,1,121360487,0,28.0,36540.0,0.0,3,1.0,
99839,1,121360496,1,54.0,45674.0,1.0,0,1.0,
99840,2,121360571,5,,1352.0,,0,,7290.0
99841,2,121360929,3,,919.0,,0,,
99844,2,121364231,2,,44965.0,,3,,
99846,1,121364588,2,85.0,46074.0,1.0,0,,45843.0
99847,2,121365842,4,,44760.0,,2,,
99848,1,121365952,0,33.0,14104.0,0.0,1,,
99849,1,121368216,2,153.0,12492.0,3.0,1,1.0,
99850,2,121369125,4,,44965.0,,3,,44965.0
99851,2,121369848,0,,25392.0,,0,,
99853,2,121370173,2,,25392.0,,5,,
99854,1,121370460,1,24.0,46075.0,0.0,0,,
99855,2,121370661,2,,26338.0,,0,,
99858,2,121373600,3,,8013.0,,3,,
99859,1,121373938,1,38.0,46081.0,1.0,2,,
99860,1,121374131,2,48.0,46082.0,0.0,3,,
99861,2,121374370,0,,11060.0,,2,,
99862,1,121374699,2,38.0,46080.0,0.0,2,,
99863,2,121374935,1,,44795.0,,4,,44795.0
99864,2,121375414,2,,4505.0,,0,,
99865,1,121375649,2,61.0,46085.0,0.0,5,,46085.0
99866,2,121377250,3,,919.0,,0,,
99867,1,121378711,2,158.0,18268.0,1.0,1,,
99868,2,121379136,2,,46091.0,,0,,
99869,2,121379328,1,,46087.0,,3,,
99870,1,121379865,0,44.0,13538.0,1.0,0,,
99871,2,121380004,2,,3382.0,,0,,3382.0
99872,1,121380431,0,26.0,46092.0,1.0,1,,
99873,1,121380829,2,43.0,41138.0,1.0,6,,41138.0
99874,1,121381087,1,61.0,37688.0,2.0,3,,37688.0
99875,2,121381864,1,,4505.0,,0,,
99876,1,121382579,2,87.0,46093.0,2.0,1,,
99877,2,121382741,1,,4505.0,,0,,4505.0
99878,2,121383382,0,,25392.0,,2,,
99879,2,121384128,1,,41138.0,,0,,
99880,2,121384647,2,,28746.0,,5,,28746.0
99881,1,121385152,1,111.0,42105.0,1.0,0,,42105.0
99882,2,121385477,0,,28746.0,,0,,
99883,2,121385813,1,,16137.0,,3,,16137.0
99884,2,121388061,1,,25392.0,,3,,
99885,2,121390097,2,,44764.0,,2,,44764.0
99886,2,121390729,1,,28825.0,,0,,
99887,1,121391868,0,45.0,45958.0,1.0,1,,
99889,2,121394090,0,,3382.0,,0,,
99890,2,121395413,1,,36041.0,,1,,
99891,2,121396461,6,,1191.0,,0,,
99892,1,121405699,1,43.0,1005.0,0.0,0,,1005.0
99893,1,121406780,2,133.0,1005.0,1.0,0,1.0,1005.0
99894,1,121407088,2,20.0,46098.0,0.0,3,,46098.0
99895,1,121410249,2,66.0,44163.0,1.0,0,,44163.0
99896,1,121410987,3,71.0,46099.0,2.0,2,,22047.0
99897,2,121411533,1,,18268.0,,4,,
99898,2,121413004,0,,2310.0,,1,,2310.0
99899,1,121415175,1,111.0,46101.0,1.0,0,,1352.0
99900,1,121417320,0,32.0,32472.0,0.0,1,,32472.0
99901,2,121419433,3,,601.0,,0,,22047.0
99902,1,121419995,5,61.0,46102.0,1.0,1,,46102.0
99903,1,121420578,0,11.0,46104.0,0.0,0,,88.0
99904,1,121420912,0,57.0,40114.0,0.0,4,,
99905,1,121421085,0,31.0,46098.0,0.0,1,,88.0
99906,1,121423329,1,28.0,45854.0,0.0,0,,88.0
99907,1,121424566,3,132.0,28218.0,2.0,3,3.0,28218.0
99908,2,121425419,2,,1352.0,,0,,
99909,1,121425609,5,319.0,34860.0,2.0,3,,27433.0
99910,1,121429277,0,25.0,46105.0,1.0,0,,88.0
99911,1,121433124,1,25.0,40856.0,1.0,2,,
99912,1,121433165,0,114.0,18571.0,3.0,0,,
99913,1,121433424,0,23.0,46106.0,0.0,0,,
99914,1,121433758,1,59.0,40917.0,1.0,5,,40917.0
99915,2,121434231,0,,25392.0,,2,,
99916,1,121435009,1,58.0,31612.0,1.0,0,1.0,31612.0
99917,2,121437650,0,,46109.0,,0,,
99918,2,121438055,0,,2669.0,,3,,
99920,1,121440906,0,59.0,29911.0,1.0,2,,
99921,2,121441442,3,,4598.0,,0,,
99922,1,121441748,0,62.0,29911.0,2.0,0,,
99923,2,121442758,3,,28746.0,,0,,28746.0
99924,1,121443241,4,185.0,24423.0,1.0,0,,7290.0
99925,1,121443493,2,94.0,46110.0,1.0,2,,46110.0
99926,2,121444254,5,,7290.0,,6,,7290.0
99927,2,121445817,0,,44760.0,,0,,
99928,1,121446487,1,54.0,46111.0,1.0,0,,46111.0
99929,2,121449540,1,,17908.0,,0,,
99930,2,121451429,1,,25392.0,,3,,
99931,2,121451481,2,,3382.0,,6,,3382.0
99932,1,121451678,6,164.0,14154.0,1.0,4,2.0,14154.0
99933,2,121451685,2,,36545.0,,2,,
99934,2,121452467,1,,44760.0,,2,,28288.0
99935,1,121453939,4,294.0,31661.0,2.0,2,1.0,
99936,1,121454728,1,80.0,45114.0,2.0,2,,930.0
99938,2,121455104,10,,3019.0,,2,,3019.0
99939,2,121455457,2,,4253.0,,4,,
99940,1,121455914,2,64.0,46115.0,2.0,0,,
99941,2,121456116,0,,44965.0,,0,,44965.0
99942,2,121458593,0,,28705.0,,2,,28705.0
99943,1,121462120,2,52.0,28545.0,2.0,0,2.0,28545.0
99944,1,121462948,1,19.0,2676.0,0.0,0,,2676.0
99945,2,121463669,2,,25392.0,,1,,
99946,1,121463769,0,13.0,46123.0,0.0,4,,
99950,1,121465368,0,16.0,45674.0,0.0,0,,
99951,2,121466898,4,,24073.0,,0,,
99952,1,121470135,1,141.0,46126.0,0.0,9,,46126.0
99953,1,121471130,1,38.0,46129.0,1.0,0,,930.0
99954,1,121476782,3,106.0,36575.0,1.0,0,1.0,36575.0
99955,2,121476819,7,,28746.0,,19,,28746.0
99956,2,121478659,7,,36771.0,,0,,
99957,2,121478935,1,,13138.0,,2,,
99958,2,121480202,2,,805.0,,0,,
99959,2,121480277,3,,686.0,,1,,
99960,1,121481992,0,27.0,40073.0,0.0,0,,
99961,1,121482949,2,34.0,36769.0,1.0,3,1.0,36769.0
99962,1,121483098,2,42.0,44967.0,0.0,0,2.0,930.0
99964,1,121486358,0,34.0,18609.0,0.0,0,,
99965,2,121488071,2,,805.0,,8,,805.0
99967,1,121491610,1,33.0,21961.0,1.0,0,,35280.0
99969,1,121499266,2,98.0,46134.0,2.0,0,,46134.0
99970,1,121509632,3,126.0,46134.0,1.0,0,,46134.0
99971,1,121510304,0,14.0,44515.0,0.0,0,,
99973,1,121511067,1,54.0,27590.0,0.0,3,,27590.0
99974,1,121513554,0,32.0,46138.0,0.0,0,,
99975,1,121514429,2,62.0,46102.0,1.0,0,,
99976,2,121516698,5,,805.0,,1,,805.0
99977,2,121516896,3,,686.0,,2,,
99978,1,121518238,0,29.0,46139.0,0.0,0,,26338.0
99980,1,121520589,0,17.0,45854.0,0.0,2,,13138.0
99981,1,121520700,0,21.0,46141.0,0.0,0,,46141.0
99982,2,121520938,2,,1352.0,,1,,
99983,1,121521166,4,110.0,25986.0,1.0,3,,2970.0
99984,1,121521728,0,55.0,46142.0,0.0,0,,
99985,1,121522040,7,378.0,29025.0,3.0,2,1.0,3277.0
99986,1,121522090,1,41.0,45794.0,1.0,4,,45794.0
99987,2,121522345,4,,686.0,,1,,
99988,1,121522429,4,108.0,46142.0,1.0,2,,
99989,1,121522488,0,43.0,26130.0,0.0,1,,26130.0
99990,1,121523882,0,39.0,41513.0,0.0,3,,
99991,1,121524344,-1,36.0,46144.0,1.0,1,,
99992,2,121524752,4,,26338.0,,3,,26338.0
99993,1,121524951,0,21.0,46128.0,1.0,0,,805.0
99994,2,121526066,0,,686.0,,1,,
99995,2,121526362,0,,17908.0,,0,,
99996,1,121526440,0,26.0,40856.0,0.0,1,1.0,
99997,2,121527239,1,,25294.0,,0,,
99998,2,121527281,3,,11060.0,,0,,
99999,1,121527673,0,50.0,4679.0,0.0,0,1.0,
100000,1,121527697,1,96.0,24423.0,0.0,4,,24423.0
100001,1,121527997,0,30.0,25294.0,0.0,3,,
100002,1,121531582,0,45.0,35413.0,0.0,0,,
100003,1,121532141,0,44.0,44795.0,1.0,0,1.0,
100004,2,121532987,2,,13138.0,,1,,
100006,1,121534105,4,231.0,28524.0,2.0,0,,28524.0
100007,1,121538132,0,60.0,46147.0,1.0,2,,10026.0
100008,2,121538231,0,,46134.0,,0,,
100009,2,121538489,1,,16663.0,,0,,
100010,1,121539630,1,61.0,46148.0,0.0,3,,7290.0
100011,1,121540747,5,116.0,42021.0,1.0,3,,7290.0
100013,2,121542267,3,,7828.0,,0,,
100014,2,121542544,6,,31314.0,,1,,31314.0
100015,2,121542558,0,,7828.0,,0,,
100016,1,121542594,1,31.0,2488.0,0.0,0,,
100017,1,121543054,3,46.0,2488.0,1.0,1,,2488.0
100018,1,121543111,1,64.0,46150.0,0.0,0,1.0,24808.0
100019,1,121544157,1,24.0,42212.0,0.0,0,,42212.0
100020,1,121544877,7,262.0,7244.0,5.0,3,8.0,7244.0
100021,2,121545348,0,,46151.0,,0,,
100022,2,121548029,2,,919.0,,1,,
100023,2,121549331,4,,25392.0,,8,,
100025,2,121550188,3,,44451.0,,3,,44451.0
100026,1,121550401,0,35.0,43594.0,1.0,0,,
100027,2,121552607,1,,46157.0,,0,,32036.0
100028,1,121552787,1,81.0,46156.0,0.0,1,,32036.0
100029,1,121553002,0,36.0,31505.0,0.0,4,,31505.0
100030,1,121553377,8,106.0,46125.0,1.0,2,1.0,46125.0
100031,1,121555742,0,85.0,46160.0,0.0,2,,
100032,2,121556603,0,,25392.0,,2,,25392.0
100033,1,121557497,2,45.0,44860.0,1.0,0,,
100034,2,121558233,3,,25392.0,,6,,
100035,1,121558376,0,30.0,1443.0,0.0,0,,
100036,1,121559713,10,305.0,25184.0,4.0,4,,25184.0
100037,2,121561000,-1,,46161.0,,0,,
100038,2,121562026,2,,46162.0,,0,,2970.0
100039,2,121562166,3,,25392.0,,0,,
100040,2,121563925,1,,805.0,,4,,805.0
100041,1,121565359,17,1870.0,4426.0,3.0,3,4.0,
100042,2,121566255,18,,31243.0,,2,,
100043,2,121568058,17,,13818.0,,3,,13818.0
100044,1,121570107,1,50.0,45362.0,1.0,0,,
100045,1,121572841,4,97.0,37313.0,3.0,1,,22047.0
100046,1,121573200,6,200.0,44163.0,1.0,3,4.0,44163.0
100047,1,121574815,1,75.0,46165.0,1.0,4,,22047.0
100048,2,121575670,0,,1005.0,,0,,1005.0
100049,2,121575708,2,,7250.0,,3,,7250.0
100050,2,121578033,15,,805.0,,0,,805.0
100051,2,121580806,4,,805.0,,0,,
100052,1,121581043,1,20.0,38223.0,0.0,2,,
100054,1,121587055,1,29.0,36851.0,1.0,0,,
100055,1,121587284,-1,62.0,37661.0,1.0,3,,
100056,1,121588565,0,58.0,46167.0,0.0,0,,32036.0
100057,1,121589697,0,12.0,28309.0,0.0,0,,
100058,2,121590627,2,,44269.0,,2,,
100059,1,121591741,0,51.0,38104.0,0.0,3,,17908.0
100060,1,121592910,0,81.0,46168.0,1.0,1,,
100062,1,121593408,0,28.0,31261.0,0.0,0,,31261.0
100063,2,121593425,4,,1569.0,,2,,1569.0
100064,1,121594650,0,31.0,46169.0,0.0,1,,
100065,1,121595762,0,28.0,24109.0,0.0,0,,24109.0
100066,1,121595989,0,37.0,21493.0,0.0,0,0.0,
100067,1,121596081,1,48.0,46169.0,0.0,3,,2970.0
100068,1,121596552,0,35.0,46170.0,1.0,1,,
100069,1,121596963,0,54.0,46172.0,0.0,2,1.0,27403.0
100071,2,121600719,2,,27403.0,,0,,
100072,1,121600989,0,70.0,21493.0,1.0,0,1.0,
100073,1,121601553,2,61.0,46174.0,1.0,4,,805.0
100075,1,121605747,3,139.0,46175.0,1.0,0,,930.0
100076,2,121607322,4,,3277.0,,2,,3277.0
100077,1,121609683,8,162.0,46178.0,1.0,3,1.0,46178.0
100078,2,121609947,1,,39588.0,,0,,
100079,1,121610396,0,32.0,46179.0,1.0,0,,
100080,2,121610817,0,,39588.0,,2,,
100082,1,121611208,1,26.0,46180.0,0.0,0,,46180.0
100084,1,121613009,1,52.0,41513.0,0.0,0,,41513.0
100085,1,121613896,1,39.0,46185.0,1.0,2,,7290.0
100086,2,121615576,3,,44760.0,,16,,44760.0
100087,1,121616203,3,103.0,46186.0,1.0,0,,7290.0
100088,1,121616325,4,53.0,44760.0,1.0,2,,
100089,2,121616474,0,,17908.0,,0,,
100091,1,121617528,0,36.0,46187.0,0.0,0,,
100092,2,121617772,2,,27403.0,,0,,
100093,1,121619230,0,64.0,46188.0,1.0,2,,32036.0
100094,2,121619242,1,,40944.0,,0,,7290.0
100095,2,121619672,1,,686.0,,2,,
100096,1,121620103,2,23.0,46189.0,1.0,0,,7290.0
100097,1,121620242,1,64.0,35224.0,1.0,6,,35224.0
100099,2,121620935,2,,442.0,,0,,7290.0
100100,2,121621949,1,,29109.0,,0,,
100101,1,121622346,2,181.0,46192.0,1.0,0,,
100102,1,121622360,2,50.0,46193.0,2.0,0,,
100103,1,121622787,1,27.0,46194.0,0.0,3,,
100105,1,121625991,0,30.0,27477.0,0.0,0,1.0,
100106,1,121626974,3,47.0,27213.0,0.0,0,,
100107,2,121632591,3,,8200.0,,1,,
100108,2,121634578,1,,34874.0,,2,,
100109,2,121635583,1,,44965.0,,3,,
100110,1,121637100,1,53.0,20363.0,3.0,2,,20363.0
100111,2,121637949,1,,29987.0,,1,,
100114,2,121638426,2,,7244.0,,1,,7244.0
100115,1,121642515,1,38.0,5264.0,1.0,0,,
100116,2,121643057,3,,805.0,,4,,805.0
100119,1,121646817,2,31.0,31188.0,0.0,0,,
100120,2,121648744,1,,805.0,,8,,
100121,1,121650786,3,99.0,35224.0,1.0,0,,
100122,2,121651699,2,,2126.0,,0,,
100123,1,121652640,1,171.0,46203.0,1.0,2,,32036.0
100124,1,121652874,6,185.0,44760.0,1.0,3,3.0,22047.0
100125,1,121653222,0,21.0,46204.0,0.0,0,,
100126,1,121655763,-3,67.0,46205.0,2.0,1,,32036.0
100127,2,121656207,11,,805.0,,5,,805.0
100128,2,121661537,2,,183.0,,5,,
100129,2,121661649,0,,26956.0,,0,,
100130,1,121662032,0,59.0,14216.0,0.0,0,,
100131,2,121663822,0,,25793.0,,0,,
100132,1,121664884,0,21.0,46194.0,0.0,0,0.0,
100133,1,121666306,0,31.0,46210.0,0.0,3,,32036.0
100135,1,121668015,0,40.0,46211.0,1.0,0,,22047.0
100136,2,121668728,2,,44451.0,,0,,
100137,1,121668803,2,589.0,21743.0,3.0,6,0.0,21743.0
100138,1,121670187,0,16.0,24133.0,0.0,0,,
100139,1,121670193,0,23.0,46212.0,0.0,0,,
100140,1,121671074,1,32.0,46203.0,0.0,2,,3277.0
100141,2,121672148,11,,13818.0,,1,,13818.0
100142,2,121677590,1,,892.0,,0,,
100143,1,121678841,7,318.0,28183.0,2.0,2,3.0,
100144,2,121681081,13,,17672.0,,2,,
100145,1,121681441,0,5.0,46050.0,0.0,0,,
100146,1,121683220,0,10.0,10064.0,0.0,0,,
100147,2,121685172,0,,35907.0,,0,,
100148,1,121685320,0,27.0,45986.0,0.0,4,,22047.0
100149,1,121685351,0,32.0,45065.0,1.0,3,,
100150,1,121685856,0,68.0,46225.0,2.0,3,,46225.0
100151,1,121686345,19,2148.0,46134.0,2.0,5,6.0,46134.0
100152,2,121687166,42,,686.0,,9,,
100153,1,121687463,0,49.0,28183.0,1.0,2,,
100154,1,121688081,0,82.0,27813.0,0.0,4,1.0,27813.0
100156,2,121688938,2,,17672.0,,0,,22047.0
100157,1,121689812,0,38.0,46227.0,0.0,2,,
100159,1,121691939,1,70.0,15980.0,0.0,4,,
100160,1,121692748,3,115.0,30971.0,1.0,4,,44269.0
100161,2,121694692,2,,11887.0,,0,,11887.0
100162,1,121694750,1,277.0,43979.0,2.0,3,1.0,3277.0
100163,1,121695069,1,13.0,10231.0,0.0,0,,
100164,1,121695540,0,59.0,45277.0,0.0,0,1.0,
100165,2,121695773,0,,14188.0,,3,,
100166,2,121695817,1,,39588.0,,1,,
100167,1,121696013,0,25.0,27495.0,0.0,1,,
100168,1,121697003,5,320.0,20921.0,3.0,2,4.0,34826.0
100169,2,121697611,0,,44760.0,,0,,
100170,1,121698237,0,19.0,46233.0,1.0,0,,
100171,2,121698675,0,,2074.0,,0,,
100172,2,121698889,0,,39953.0,,2,,39953.0
100173,1,121698984,2,67.0,43163.0,2.0,0,,17230.0
100174,2,121699019,0,,46170.0,,0,,
100175,1,121699200,5,142.0,46234.0,3.0,1,3.0,7290.0
100176,2,121699207,0,,29987.0,,0,,
100177,1,121699220,1,22.0,36540.0,1.0,0,1.0,36540.0
100179,2,121699281,3,,2074.0,,1,,
100180,2,121699412,3,,1352.0,,0,,
100181,2,121699437,18,,45797.0,,5,,45797.0
100182,2,121699547,3,,2074.0,,0,,
